pointID;pointLat;pointLon;p2p_dist;osmWayID;osmWayType;int_ref;ref;way_name;operator;toll;nodeId;nodeLat;nodeLon;p2nodeDistance;comments
709;50.63726;2.2803;295;303592661;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23060006;50.6372572;2.2803015;0;
710;50.63662;2.28163;117;230749596;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2392025168;50.6366179;2.2816262;0;
711;50.6361;2.28271;95;230749596;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2392025135;50.636096;2.2827074;0;
712;50.63534;2.28419;134;230749597;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4825869959;50.6353358;2.2841907;0;
713;50.63454;2.28587;148;113106922;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1283645190;50.6345423;2.2858692;0;
714;50.63419;2.28663;66;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1283645253;50.634193;2.2866272;0;
715;50.63367;2.28772;96;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23060028;50.6336726;2.2877211;0;
716;50.63305;2.28906;117;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4818662021;50.6330494;2.2890562;0;
717;50.63271;2.28975;61;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4818661716;50.6327057;2.2897536;0;
718;50.63228;2.29058;75;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1283645164;50.6322804;2.2905797;0;
719;50.63162;2.29187;117;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4818661714;50.6316237;2.2918672;0;
720;50.63125;2.29258;64;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4818661713;50.6312528;2.2925753;0;
721;50.63111;2.29284;24;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1280201646;50.6311133;2.2928419;0;
722;50.63062;2.29375;84;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4818661707;50.6306199;2.2937447;0;
723;50.63001;2.29482;101;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4818661708;50.6300142;2.2948175;0;
724;50.62881;2.29682;194;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064300;50.6288096;2.2968239;0;
725;50.62829;2.29768;83;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5220390789;50.6282891;2.2976774;0;
726;50.6277;2.29863;93;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5220390784;50.6276968;2.2986263;0;
727;50.62711;2.29952;90;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5220390787;50.6271126;2.299523;0;
728;50.62625;2.30082;132;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064302;50.6262478;2.300815;0;
729;50.62489;2.30279;205;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5220390779;50.6248872;2.3027847;0;
730;50.62441;2.30344;70;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5220390777;50.6244045;2.3034354;0;
731;50.62375;2.30436;98;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5220390775;50.6237492;2.3043555;0;
732;50.62318;2.30517;85;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5220390773;50.6231809;2.3051709;0;
733;50.62274;2.30576;64;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064310;50.6227346;2.3057569;0;
734;50.62174;2.30718;149;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816491790;50.621743;2.3071825;0;
735;50.62108;2.30809;97;113106908;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816491789;50.6210844;2.3080891;0;
736;50.62077;2.30853;46;39478472;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;472812631;50.6207678;2.308534;0;
737;50.6206;2.30877;25;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;472812632;50.6205997;2.3087733;0;
738;50.61986;2.30985;112;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816491781;50.6198592;2.309854;0;
739;50.61913;2.31095;112;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816491784;50.6191274;2.3109484;0;
740;50.61838;2.31209;116;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816491780;50.6183786;2.3120856;0;
741;50.61801;2.31266;57;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816491776;50.6180144;2.3126596;0;
742;50.61764;2.31325;58;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23059493;50.617641;2.3132494;0;
743;50.61715;2.31404;78;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1722566645;50.6171486;2.3140431;0;
744;50.61682;2.31458;52;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816491775;50.6168197;2.3145747;0;
745;50.61653;2.31507;47;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1288659681;50.6165314;2.3150657;0;
746;50.61619;2.31564;55;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816491774;50.6161866;2.3156369;0;
747;50.61588;2.31615;49;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816445213;50.6158802;2.3161519;0;
748;50.61532;2.31715;94;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816448338;50.6153186;2.3171497;0;
749;50.61503;2.31764;47;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816491805;50.6150327;2.3176378;0;
750;50.61477;2.31809;43;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816448337;50.614774;2.3180884;0;
751;50.61441;2.31878;63;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816448335;50.6144132;2.3187804;0;
752;50.61399;2.31949;68;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064314;50.6139853;2.3194915;0;
753;50.61361;2.32018;64;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816445209;50.6136065;2.3201805;0;
754;50.61323;2.32099;71;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816445210;50.6132252;2.3209879;0;
755;50.61246;2.32249;136;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064334;50.6124555;2.3224864;0;
756;50.61132;2.32479;206;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064330;50.6113199;2.3247915;0;
757;50.61048;2.32661;159;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816445202;50.6104781;2.3266071;0;
758;50.61008;2.32748;75;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816445198;50.6100815;2.3274842;0;
759;50.60969;2.32837;76;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1711465874;50.6096898;2.3283744;0;
760;50.60908;2.32979;121;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4816445194;50.6090773;2.3297935;0;
761;50.60843;2.33131;129;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813990293;50.6084253;2.3313117;0;
762;50.60781;2.33276;123;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813990291;50.6078057;2.3327601;0;
763;50.60724;2.33405;111;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064321;50.6072359;2.3340543;0;
764;50.60642;2.33593;161;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813990286;50.6064214;2.3359285;0;
765;50.60493;2.33936;293;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813990282;50.6049323;2.3393583;0;
766;50.60418;2.34111;149;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813990279;50.6041765;2.3411098;0;
767;50.60337;2.34291;156;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2231157822;50.6033703;2.3429083;0;
768;50.6028;2.3441;105;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064320;50.6028017;2.3441011;0;
769;50.60242;2.34491;71;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813977383;50.6024163;2.3449051;0;
770;50.60188;2.34595;95;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813977384;50.6018783;2.3459458;0;
771;50.60078;2.34795;187;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064351;50.6007767;2.3479536;0;
772;50.60046;2.34854;54;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813955983;50.6004619;2.3485422;0;
773;50.60007;2.34919;63;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813955984;50.600072;2.349194;0;
774;50.59984;2.34957;37;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813977329;50.5998422;2.3495668;0;
775;50.59957;2.35001;43;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813955980;50.5995664;2.350012;0;
776;50.59929;2.35044;43;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813977327;50.5992923;2.3504359;0;
777;50.59914;2.3507;24;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064346;50.5991418;2.3506972;0;
778;50.59861;2.35151;82;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813944255;50.5986107;2.3515076;0;
779;50.59808;2.35228;80;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813944252;50.5980758;2.3522777;0;
780;50.59753;2.35305;81;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813944247;50.5975279;2.353046;0;
781;50.59733;2.35333;29;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813944250;50.5973261;2.3533291;0;
782;50.59711;2.35363;32;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813944244;50.5971045;2.3536291;0;
783;50.59691;2.3539;29;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813944245;50.596906;2.3539044;0;
784;50.59634;2.35466;83;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813944242;50.5963401;2.3546631;0;
785;50.59602;2.3551;47;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868364576;50.5960182;2.3551002;0;
786;50.59561;2.3556;57;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4813944239;50.5956062;2.3555964;0;
787;50.59497;2.35638;90;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064341;50.5949734;2.3563748;0;
788;50.59467;2.35675;42;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868364619;50.5946663;2.3567498;0;
789;50.59442;2.35703;34;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4785000123;50.5944212;2.3570287;0;
790;50.59387;2.35765;75;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4785000124;50.5938729;2.357651;0;
791;50.59254;2.35906;178;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1655177066;50.5925374;2.3590601;0;
792;50.59082;2.36067;222;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064366;50.5908227;2.360674;0;
793;50.59039;2.36108;55;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4784990866;50.5903873;2.3610842;0;
794;50.58991;2.36152;61;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4784990867;50.5899071;2.361516;0;
795;50.58894;2.36233;122;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4784990878;50.5889365;2.3623342;0;
796;50.58697;2.36391;246;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23059512;50.58697;2.3639089;0;
797;50.58552;2.36513;182;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1280209007;50.5855239;2.3651321;0;
798;50.5821;2.36795;429;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1655177058;50.5820972;2.3679457;0;
799;50.58145;2.36851;82;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4784990939;50.5814449;2.3685085;0;
800;50.58068;2.36916;97;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064389;50.5806842;2.3691634;0;
801;50.57937;2.37036;168;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664317284;50.5793685;2.3703606;0;
802;50.57876;2.37093;78;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664317265;50.5787641;2.3709253;0;
803;50.5782;2.3715;74;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664317267;50.5781984;2.3714951;0;
804;50.57751;2.37222;92;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664273993;50.577508;2.3722192;0;
805;50.57705;2.37272;62;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064380;50.5770515;2.3727168;0;
806;50.57655;2.37328;68;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664273994;50.5765532;2.3732789;0;
807;50.57602;2.37391;73;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664273989;50.5760193;2.3739092;0;
808;50.57551;2.37452;71;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1711419902;50.5755142;2.3745198;0;
809;50.57516;2.37497;50;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664273477;50.5751599;2.37497;0;
810;50.57458;2.37572;83;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064385;50.5745794;2.3757219;0;
811;50.57402;2.37648;82;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7278750317;50.5740212;2.3764841;0;
812;50.57347;2.37726;82;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664273475;50.5734735;2.3772579;0;
813;50.57298;2.37799;75;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664273471;50.5729761;2.3779875;0;
814;50.57245;2.3788;82;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064374;50.5724455;2.3788019;0;
815;50.57176;2.3799;109;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7278750318;50.5717602;2.3798959;0;
816;50.5711;2.38101;107;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;7278750319;50.5710963;2.3810077;0;
817;50.57035;2.3823;123;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064369;50.5703486;2.3822963;0;
818;50.56979;2.38329;93;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664299641;50.5697923;2.3832902;0;
819;50.56905;2.38463;125;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664299642;50.5690469;2.3846326;0;
820;50.56853;2.38558;88;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1711419853;50.5685314;2.3855814;0;
821;50.56776;2.38708;136;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664299664;50.5677581;2.3870748;0;
822;50.56729;2.38804;85;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664299675;50.5672913;2.388035;0;
823;50.56684;2.38899;83;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4664299670;50.5668398;2.3889845;0;
824;50.5663;2.39018;103;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064405;50.5662997;2.390178;0;
825;50.56494;2.39338;272;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2075893062;50.5649353;2.3933788;0;
826;50.56378;2.39651;256;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064399;50.5637797;2.3965082;0;
827;50.56232;2.40149;388;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064421;50.562323;2.4014889;0;
828;50.56203;2.40262;86;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868458311;50.562025;2.4026182;0;
829;50.56173;2.4038;90;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868458313;50.5617268;2.4038038;0;
830;50.5612;2.40608;171;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064416;50.5612007;2.406077;0;
831;50.56066;2.40875;198;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868410209;50.5606619;2.4087471;0;
832;50.56023;2.41128;185;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064426;50.5602343;2.4112821;0;
833;50.55997;2.41314;134;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868421597;50.5599701;2.4131352;0;
834;50.55975;2.41485;123;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2837627886;50.5597486;2.4148483;0;
835;50.55954;2.41665;129;39478471;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23059570;50.559542;2.416654;0;
836;50.5595;2.4171;32;197336093;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1660506205;50.5594996;2.4171011;0;
837;50.55939;2.41829;85;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2837627887;50.559393;2.418288;0;
838;50.55917;2.42144;224;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064448;50.5591702;2.421441;0;
839;50.55898;2.42543;283;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868411036;50.558975;2.4254304;0;
840;50.55886;2.42744;143;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868489394;50.5588574;2.4274421;0;
841;50.55873;2.4294;139;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064444;50.5587302;2.4294016;0;
842;50.55864;2.43068;91;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868489383;50.5586359;2.4306822;0;
843;50.55852;2.43191;88;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2075893060;50.558522;2.4319095;0;
844;50.55836;2.43341;107;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868489368;50.5583582;2.4334073;0;
845;50.55817;2.43478;99;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064438;50.5581741;2.4347788;0;
846;50.55763;2.43842;264;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2075893058;50.557634;2.4384204;0;
847;50.55742;2.4395;80;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4337438781;50.5574178;2.4394975;0;
848;50.55726;2.44039;65;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868510426;50.5572574;2.4403864;0;
849;50.55708;2.44119;60;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064433;50.5570773;2.4411935;0;
850;50.55673;2.44282;121;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868510422;50.5567257;2.4428219;0;
851;50.55635;2.44437;117;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868510423;50.5563474;2.4443668;0;
852;50.55613;2.44518;62;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868509019;50.5561327;2.4451768;0;
853;50.55586;2.44616;75;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868510421;50.5558601;2.4461585;0;
854;50.5554;2.44773;122;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064464;50.5553959;2.4477273;0;
855;50.55489;2.44933;126;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868502432;50.5548887;2.4493343;0;
856;50.55443;2.45066;107;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868502438;50.5544336;2.450662;0;
857;50.55394;2.45201;110;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064460;50.5539416;2.4520143;0;
858;50.55347;2.45324;101;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868502436;50.5534726;2.4532422;0;
859;50.553;2.45431;92;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4868502439;50.5530022;2.4543097;0;
860;50.55242;2.45566;115;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4917636672;50.5524225;2.4556579;0;
861;50.55177;2.45717;129;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064454;50.5517685;2.4571662;0;
862;50.55129;2.45826;93;680281624;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4911999429;50.5512918;2.4582556;0;
863;50.55053;2.45995;146;680281623;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064472;50.5505313;2.4599488;0;
864;50.54901;2.4635;303;680281623;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2251079166;50.5490098;2.4635032;0;
865;50.5479;2.46642;240;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;1170245215;50.5478985;2.4664166;0;
866;50.54709;2.46867;183;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064466;50.5470888;2.46867;0;
867;50.54618;2.47172;238;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2251079164;50.5461771;2.4717188;0;
868;50.54573;2.47329;122;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4912021981;50.5457329;2.4732853;0;
869;50.54532;2.47493;124;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064476;50.5453204;2.4749286;0;
870;50.54485;2.4769;149;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4912021968;50.5448515;2.4768975;0;
871;50.54463;2.47788;73;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4912021966;50.5446323;2.4778768;0;
872;50.5444;2.47893;78;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064482;50.5444008;2.4789268;0;
873;50.54424;2.47984;66;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4912022211;50.5442413;2.4798346;0;
874;50.54394;2.48139;114;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5747728654;50.5439403;2.4813867;0;
875;50.54388;2.48179;29;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4917652698;50.5438764;2.4817877;0;
876;50.5438;2.48225;33;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4917652687;50.5437973;2.4822495;0;
877;50.54357;2.48381;113;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23059578;50.5435649;2.4838116;0;
878;50.54336;2.48524;104;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;5747705547;50.5433607;2.4852383;0;
879;50.54315;2.48687;117;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064502;50.5431468;2.4868735;0;
880;50.54292;2.48906;157;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4917657225;50.5429215;2.4890601;0;
881;50.54273;2.49113;148;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;23064497;50.5427288;2.4911251;0;
882;50.54261;2.49303;135;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;4917652672;50.5426045;2.4930277;0;
883;50.54253;2.4948;125;59538330;motorway;E 15;A 26;Autoroute des Anglais;SANEF;yes;2251079158;50.5425337;2.4947954;0;
